run,experiment_id,fold,head,bin,auc,sens_at_fpr,thr_at_fpr,n_pos,n_neg,fpr_target
embed_baselines,embed_lr,2,txt,"(10.0,15.0]",0.37333333333333335,0.2,0.5697905906826481,10,60,0.1
embed_baselines,embed_lr,2,txt,"(5.0,10.0]",0.59,0.2,0.5697905906826481,5,60,0.1
embed_baselines,embed_lr,2,txt,"[0.0,5.0]",0.5375,0.1875,0.5697905906826481,16,60,0.1
embed_baselines,embed_lr,3,txt,"(10.0,15.0]",0.7562189054726367,0.3333333333333333,0.6024226345044734,3,67,0.1
embed_baselines,embed_lr,3,txt,"(5.0,10.0]",0.6609808102345416,0.2857142857142857,0.6024226345044734,7,67,0.1
embed_baselines,embed_lr,3,txt,"[0.0,5.0]",0.5895522388059702,0.2857142857142857,0.6024226345044734,14,67,0.1
embed_baselines,embed_lr,4,txt,"(10.0,15.0]",0.4793650793650794,0.0,0.530720454162,5,63,0.1
embed_baselines,embed_lr,4,txt,"(5.0,10.0]",0.6031746031746033,0.2857142857142857,0.530720454162,7,63,0.1
embed_baselines,embed_lr,4,txt,"[0.0,5.0]",0.7351190476190476,0.3125,0.530720454162,16,63,0.1
embed_baselines,embed_lr,5,txt,"(10.0,15.0]",0.48,0.0,0.5508892692109011,2,75,0.1
embed_baselines,embed_lr,5,txt,"(5.0,10.0]",0.27666666666666667,0.0,0.5508892692109011,4,75,0.1
embed_baselines,embed_lr,5,txt,"[0.0,5.0]",0.5933333333333334,0.3,0.5508892692109011,10,75,0.1
lm_gpt2_eval,text_lr,1,txt,"(10.0,15.0]",0.3995157384987893,0.0,0.5595468027023183,7,59,0.1
lm_gpt2_eval,text_lr,1,txt,"(5.0,10.0]",0.6177024482109227,0.2222222222222222,0.5595468027023183,9,59,0.1
lm_gpt2_eval,text_lr,1,txt,"[0.0,5.0]",0.4375,0.125,0.5595468027023183,16,59,0.1
lm_gpt2_eval,text_lr,2,txt,"(10.0,15.0]",0.7116666666666667,0.3,0.5720623630890397,10,60,0.1
lm_gpt2_eval,text_lr,2,txt,"(5.0,10.0]",0.5633333333333334,0.2,0.5720623630890397,5,60,0.1
lm_gpt2_eval,text_lr,2,txt,"[0.0,5.0]",0.6125,0.0625,0.5720623630890397,16,60,0.1
lm_gpt2_eval,text_lr,3,txt,"(10.0,15.0]",0.30845771144278605,0.0,0.5599451485035807,3,67,0.1
lm_gpt2_eval,text_lr,3,txt,"(5.0,10.0]",0.7100213219616205,0.2857142857142857,0.5599451485035807,7,67,0.1
lm_gpt2_eval,text_lr,3,txt,"[0.0,5.0]",0.6982942430703625,0.2857142857142857,0.5599451485035807,14,67,0.1
lm_gpt2_eval,text_lr,4,txt,"(10.0,15.0]",0.34285714285714286,0.0,0.5368561149900237,5,63,0.1
lm_gpt2_eval,text_lr,4,txt,"(5.0,10.0]",0.48299319727891155,0.14285714285714285,0.5368561149900237,7,63,0.1
lm_gpt2_eval,text_lr,4,txt,"[0.0,5.0]",0.6398809523809524,0.375,0.5368561149900237,16,63,0.1
lm_gpt2_eval,text_lr,5,txt,"(10.0,15.0]",0.6266666666666667,0.0,0.5995559003386738,2,75,0.1
lm_gpt2_eval,text_lr,5,txt,"(5.0,10.0]",0.6766666666666667,0.25,0.5995559003386738,4,75,0.1
lm_gpt2_eval,text_lr,5,txt,"[0.0,5.0]",0.5760000000000001,0.2,0.5995559003386738,10,75,0.1
lm_gpt2_medium_eval,text_lr,1,txt,"(10.0,15.0]",0.38983050847457623,0.0,0.5648737497560483,7,59,0.1
lm_gpt2_medium_eval,text_lr,1,txt,"(5.0,10.0]",0.6252354048964218,0.2222222222222222,0.5648737497560483,9,59,0.1
lm_gpt2_medium_eval,text_lr,1,txt,"[0.0,5.0]",0.4364406779661017,0.125,0.5648737497560483,16,59,0.1
lm_gpt2_medium_eval,text_lr,2,txt,"(10.0,15.0]",0.725,0.4,0.5718521291754027,10,60,0.1
lm_gpt2_medium_eval,text_lr,2,txt,"(5.0,10.0]",0.5599999999999999,0.2,0.5718521291754027,5,60,0.1
lm_gpt2_medium_eval,text_lr,2,txt,"[0.0,5.0]",0.6145833333333334,0.0625,0.5718521291754027,16,60,0.1
lm_gpt2_medium_eval,text_lr,3,txt,"(10.0,15.0]",0.31840796019900497,0.0,0.5618632837608334,3,67,0.1
lm_gpt2_medium_eval,text_lr,3,txt,"(5.0,10.0]",0.7036247334754797,0.2857142857142857,0.5618632837608334,7,67,0.1
lm_gpt2_medium_eval,text_lr,3,txt,"[0.0,5.0]",0.6940298507462687,0.35714285714285715,0.5618632837608334,14,67,0.1
lm_gpt2_medium_eval,text_lr,4,txt,"(10.0,15.0]",0.33650793650793653,0.0,0.5443950241330228,5,63,0.1
lm_gpt2_medium_eval,text_lr,4,txt,"(5.0,10.0]",0.49206349206349204,0.14285714285714285,0.5443950241330228,7,63,0.1
lm_gpt2_medium_eval,text_lr,4,txt,"[0.0,5.0]",0.6359126984126984,0.375,0.5443950241330228,16,63,0.1
lm_gpt2_medium_eval,text_lr,5,txt,"(10.0,15.0]",0.6266666666666667,0.0,0.5948084247896284,2,75,0.1
lm_gpt2_medium_eval,text_lr,5,txt,"(5.0,10.0]",0.6733333333333333,0.25,0.5948084247896284,4,75,0.1
lm_gpt2_medium_eval,text_lr,5,txt,"[0.0,5.0]",0.576,0.2,0.5948084247896284,10,75,0.1
lm_gpt2xl_eval,text_lr,1,txt,"(10.0,15.0]",0.3922518159806296,0.0,0.56817730564408,7,59,0.1
lm_gpt2xl_eval,text_lr,1,txt,"(5.0,10.0]",0.608286252354049,0.2222222222222222,0.56817730564408,9,59,0.1
lm_gpt2xl_eval,text_lr,1,txt,"[0.0,5.0]",0.45868644067796616,0.125,0.56817730564408,16,59,0.1
lm_gpt2xl_eval,text_lr,2,txt,"(10.0,15.0]",0.7233333333333333,0.3,0.5750029943139193,10,60,0.1
lm_gpt2xl_eval,text_lr,2,txt,"(5.0,10.0]",0.5666666666666667,0.2,0.5750029943139193,5,60,0.1
lm_gpt2xl_eval,text_lr,2,txt,"[0.0,5.0]",0.6218750000000001,0.0625,0.5750029943139193,16,60,0.1
lm_gpt2xl_eval,text_lr,3,txt,"(10.0,15.0]",0.33333333333333326,0.0,0.5624710313740412,3,67,0.1
lm_gpt2xl_eval,text_lr,3,txt,"(5.0,10.0]",0.7078891257995736,0.2857142857142857,0.5624710313740412,7,67,0.1
lm_gpt2xl_eval,text_lr,3,txt,"[0.0,5.0]",0.6897654584221748,0.21428571428571427,0.5624710313740412,14,67,0.1
lm_gpt2xl_eval,text_lr,4,txt,"(10.0,15.0]",0.30793650793650795,0.0,0.545476847710699,5,63,0.1
lm_gpt2xl_eval,text_lr,4,txt,"(5.0,10.0]",0.47845804988662133,0.14285714285714285,0.545476847710699,7,63,0.1
lm_gpt2xl_eval,text_lr,4,txt,"[0.0,5.0]",0.6339285714285715,0.375,0.545476847710699,16,63,0.1
lm_gpt2xl_eval,text_lr,5,txt,"(10.0,15.0]",0.6266666666666667,0.0,0.5926422106527037,2,75,0.1
lm_gpt2xl_eval,text_lr,5,txt,"(5.0,10.0]",0.6733333333333333,0.25,0.5926422106527037,4,75,0.1
lm_gpt2xl_eval,text_lr,5,txt,"[0.0,5.0]",0.5640000000000001,0.2,0.5926422106527037,10,75,0.1
lm_opt350m_eval,text_lr,1,txt,"(10.0,15.0]",0.4309927360774818,0.0,0.5792557694063788,7,59,0.1
lm_opt350m_eval,text_lr,1,txt,"(5.0,10.0]",0.6101694915254238,0.2222222222222222,0.5792557694063788,9,59,0.1
lm_opt350m_eval,text_lr,1,txt,"[0.0,5.0]",0.4480932203389831,0.125,0.5792557694063788,16,59,0.1
lm_opt350m_eval,text_lr,2,txt,"(10.0,15.0]",0.7283333333333334,0.2,0.5735643411756265,10,60,0.1
lm_opt350m_eval,text_lr,2,txt,"(5.0,10.0]",0.5733333333333334,0.2,0.5735643411756265,5,60,0.1
lm_opt350m_eval,text_lr,2,txt,"[0.0,5.0]",0.6260416666666667,0.0625,0.5735643411756265,16,60,0.1
lm_opt350m_eval,text_lr,3,txt,"(10.0,15.0]",0.34825870646766166,0.0,0.5637174375943037,3,67,0.1
lm_opt350m_eval,text_lr,3,txt,"(5.0,10.0]",0.7036247334754797,0.2857142857142857,0.5637174375943037,7,67,0.1
lm_opt350m_eval,text_lr,3,txt,"[0.0,5.0]",0.687633262260128,0.21428571428571427,0.5637174375943037,14,67,0.1
lm_opt350m_eval,text_lr,4,txt,"(10.0,15.0]",0.34285714285714286,0.0,0.5487831640487496,5,63,0.1
lm_opt350m_eval,text_lr,4,txt,"(5.0,10.0]",0.4739229024943311,0.14285714285714285,0.5487831640487496,7,63,0.1
lm_opt350m_eval,text_lr,4,txt,"[0.0,5.0]",0.6418650793650794,0.375,0.5487831640487496,16,63,0.1
lm_opt350m_eval,text_lr,5,txt,"(10.0,15.0]",0.6333333333333333,0.0,0.5784291000419133,2,75,0.1
lm_opt350m_eval,text_lr,5,txt,"(5.0,10.0]",0.6566666666666667,0.25,0.5784291000419133,4,75,0.1
lm_opt350m_eval,text_lr,5,txt,"[0.0,5.0]",0.5720000000000001,0.2,0.5784291000419133,10,75,0.1
model_compare_full,audio_lr,1,aud,"(10.0,15.0]",0.5447941888619855,0.14285714285714285,0.8555975731483603,7,59,0.1
model_compare_full,audio_lr,1,aud,"(5.0,10.0]",0.5348399246704332,0.0,0.8555975731483603,9,59,0.1
model_compare_full,audio_lr,1,aud,"[0.0,5.0]",0.5921610169491525,0.125,0.8555975731483603,16,59,0.1
model_compare_full,audio_lr,2,aud,"(10.0,15.0]",0.605,0.3,0.8524503620712722,10,60,0.1
model_compare_full,audio_lr,2,aud,"(5.0,10.0]",0.6133333333333333,0.4,0.8524503620712722,5,60,0.1
model_compare_full,audio_lr,2,aud,"[0.0,5.0]",0.3697916666666667,0.0625,0.8524503620712722,16,60,0.1
model_compare_full,audio_lr,3,aud,"(10.0,15.0]",0.5970149253731343,0.3333333333333333,0.7860603862940059,3,67,0.1
model_compare_full,audio_lr,3,aud,"(5.0,10.0]",0.4818763326226013,0.0,0.7860603862940059,7,67,0.1
model_compare_full,audio_lr,3,aud,"[0.0,5.0]",0.5852878464818764,0.14285714285714285,0.7860603862940059,14,67,0.1
model_compare_full,audio_lr,4,aud,"(10.0,15.0]",0.37142857142857144,0.0,0.7476734673946159,5,63,0.1
model_compare_full,audio_lr,4,aud,"(5.0,10.0]",0.5215419501133787,0.0,0.7476734673946159,7,63,0.1
model_compare_full,audio_lr,4,aud,"[0.0,5.0]",0.6567460317460317,0.25,0.7476734673946159,16,63,0.1
model_compare_full,audio_lr,5,aud,"(10.0,15.0]",0.35333333333333333,0.0,0.7614363891727532,2,75,0.1
model_compare_full,audio_lr,5,aud,"(5.0,10.0]",0.61,0.25,0.7614363891727532,4,75,0.1
model_compare_full,audio_lr,5,aud,"[0.0,5.0]",0.636,0.2,0.7614363891727532,10,75,0.1
model_compare_full,audio_mlp,1,aud,"(10.0,15.0]",0.31476997578692495,0.14285714285714285,0.523996754972963,7,59,0.1
model_compare_full,audio_mlp,1,aud,"(5.0,10.0]",0.4030131826741996,0.0,0.523996754972963,9,59,0.1
model_compare_full,audio_mlp,1,aud,"[0.0,5.0]",0.5381355932203389,0.0625,0.523996754972963,16,59,0.1
model_compare_full,audio_mlp,2,aud,"(10.0,15.0]",0.31,0.0,0.37679481337385035,10,60,0.1
model_compare_full,audio_mlp,2,aud,"(5.0,10.0]",0.5533333333333333,0.2,0.37679481337385035,5,60,0.1
model_compare_full,audio_mlp,2,aud,"[0.0,5.0]",0.446875,0.0,0.37679481337385035,16,60,0.1
model_compare_full,audio_mlp,3,aud,"(10.0,15.0]",0.6218905472636815,0.0,0.4822442030075413,3,67,0.1
model_compare_full,audio_mlp,3,aud,"(5.0,10.0]",0.5010660980810234,0.2857142857142857,0.4822442030075413,7,67,0.1
model_compare_full,audio_mlp,3,aud,"[0.0,5.0]",0.5042643923240938,0.21428571428571427,0.4822442030075413,14,67,0.1
model_compare_full,audio_mlp,4,aud,"(10.0,15.0]",0.22222222222222227,0.0,0.4061068010565016,5,63,0.1
model_compare_full,audio_mlp,4,aud,"(5.0,10.0]",0.5873015873015872,0.2857142857142857,0.4061068010565016,7,63,0.1
model_compare_full,audio_mlp,4,aud,"[0.0,5.0]",0.45833333333333337,0.0625,0.4061068010565016,16,63,0.1
model_compare_full,audio_mlp,5,aud,"(10.0,15.0]",0.86,0.5,0.38420976598336987,2,75,0.1
model_compare_full,audio_mlp,5,aud,"(5.0,10.0]",0.52,0.25,0.38420976598336987,4,75,0.1
model_compare_full,audio_mlp,5,aud,"[0.0,5.0]",0.4493333333333333,0.1,0.38420976598336987,10,75,0.1
model_compare_full,audio_svm_cal,1,aud,"(10.0,15.0]",0.4745762711864407,0.14285714285714285,0.2921221098905456,7,59,0.1
model_compare_full,audio_svm_cal,1,aud,"(5.0,10.0]",0.5178907721280602,0.3333333333333333,0.2921221098905456,9,59,0.1
model_compare_full,audio_svm_cal,1,aud,"[0.0,5.0]",0.6239406779661018,0.3125,0.2921221098905456,16,59,0.1
model_compare_full,audio_svm_cal,2,aud,"(10.0,15.0]",0.6533333333333333,0.2,0.3356898932011271,10,60,0.1
model_compare_full,audio_svm_cal,2,aud,"(5.0,10.0]",0.5366666666666666,0.0,0.3356898932011271,5,60,0.1
model_compare_full,audio_svm_cal,2,aud,"[0.0,5.0]",0.37916666666666665,0.0,0.3356898932011271,16,60,0.1
model_compare_full,audio_svm_cal,3,aud,"(10.0,15.0]",0.7064676616915422,0.3333333333333333,0.3199545703350335,3,67,0.1
model_compare_full,audio_svm_cal,3,aud,"(5.0,10.0]",0.6140724946695095,0.14285714285714285,0.3199545703350335,7,67,0.1
model_compare_full,audio_svm_cal,3,aud,"[0.0,5.0]",0.5884861407249466,0.07142857142857142,0.3199545703350335,14,67,0.1
model_compare_full,audio_svm_cal,4,aud,"(10.0,15.0]",0.33333333333333337,0.0,0.3163928441254014,5,63,0.1
model_compare_full,audio_svm_cal,4,aud,"(5.0,10.0]",0.6190476190476191,0.2857142857142857,0.3163928441254014,7,63,0.1
model_compare_full,audio_svm_cal,4,aud,"[0.0,5.0]",0.7053571428571429,0.4375,0.3163928441254014,16,63,0.1
model_compare_full,audio_svm_cal,5,aud,"(10.0,15.0]",0.2733333333333334,0.0,0.3356923101303782,2,75,0.1
model_compare_full,audio_svm_cal,5,aud,"(5.0,10.0]",0.6966666666666665,0.0,0.3356923101303782,4,75,0.1
model_compare_full,audio_svm_cal,5,aud,"[0.0,5.0]",0.6226666666666667,0.1,0.3356923101303782,10,75,0.1
model_compare_full,early_fusion_lr,1,fus,"(10.0,15.0]",0.47457627118644063,0.14285714285714285,0.4406384266595875,7,59,0.1
model_compare_full,early_fusion_lr,1,fus,"(5.0,10.0]",0.5969868173258004,0.3333333333333333,0.4406384266595875,9,59,0.1
model_compare_full,early_fusion_lr,1,fus,"[0.0,5.0]",0.5932203389830509,0.25,0.4406384266595875,16,59,0.1
model_compare_full,early_fusion_lr,2,fus,"(10.0,15.0]",0.7416666666666667,0.3,0.6904970968455855,10,60,0.1
model_compare_full,early_fusion_lr,2,fus,"(5.0,10.0]",0.6066666666666667,0.4,0.6904970968455855,5,60,0.1
model_compare_full,early_fusion_lr,2,fus,"[0.0,5.0]",0.4229166666666667,0.0,0.6904970968455855,16,60,0.1
model_compare_full,early_fusion_lr,3,fus,"(10.0,15.0]",0.6965174129353233,0.3333333333333333,0.6197431870081798,3,67,0.1
model_compare_full,early_fusion_lr,3,fus,"(5.0,10.0]",0.6993603411513859,0.2857142857142857,0.6197431870081798,7,67,0.1
model_compare_full,early_fusion_lr,3,fus,"[0.0,5.0]",0.6364605543710022,0.21428571428571427,0.6197431870081798,14,67,0.1
model_compare_full,early_fusion_lr,4,fus,"(10.0,15.0]",0.27619047619047615,0.0,0.5915453869393192,5,63,0.1
model_compare_full,early_fusion_lr,4,fus,"(5.0,10.0]",0.7052154195011338,0.14285714285714285,0.5915453869393192,7,63,0.1
model_compare_full,early_fusion_lr,4,fus,"[0.0,5.0]",0.7172619047619049,0.4375,0.5915453869393192,16,63,0.1
model_compare_full,early_fusion_lr,5,fus,"(10.0,15.0]",0.1866666666666667,0.0,0.5974102389315836,2,75,0.1
model_compare_full,early_fusion_lr,5,fus,"(5.0,10.0]",0.55,0.25,0.5974102389315836,4,75,0.1
model_compare_full,early_fusion_lr,5,fus,"[0.0,5.0]",0.6586666666666666,0.4,0.5974102389315836,10,75,0.1
model_compare_full,early_fusion_mlp,1,fus,"(10.0,15.0]",0.8595641646489104,0.5714285714285714,0.5968332215267709,7,59,0.1
model_compare_full,early_fusion_mlp,1,fus,"(5.0,10.0]",0.4293785310734463,0.0,0.5968332215267709,9,59,0.1
model_compare_full,early_fusion_mlp,1,fus,"[0.0,5.0]",0.771186440677966,0.3125,0.5968332215267709,16,59,0.1
model_compare_full,early_fusion_mlp,2,fus,"(10.0,15.0]",0.4266666666666667,0.1,0.35686454665874034,10,60,0.1
model_compare_full,early_fusion_mlp,2,fus,"(5.0,10.0]",0.4633333333333334,0.2,0.35686454665874034,5,60,0.1
model_compare_full,early_fusion_mlp,2,fus,"[0.0,5.0]",0.4302083333333333,0.125,0.35686454665874034,16,60,0.1
model_compare_full,early_fusion_mlp,3,fus,"(10.0,15.0]",0.04477611940298509,0.0,0.4337472631142192,3,67,0.1
model_compare_full,early_fusion_mlp,3,fus,"(5.0,10.0]",0.4136460554371002,0.0,0.4337472631142192,7,67,0.1
model_compare_full,early_fusion_mlp,3,fus,"[0.0,5.0]",0.4776119402985074,0.14285714285714285,0.4337472631142192,14,67,0.1
model_compare_full,early_fusion_mlp,4,fus,"(10.0,15.0]",0.44126984126984126,0.0,0.43393577726549587,5,63,0.1
model_compare_full,early_fusion_mlp,4,fus,"(5.0,10.0]",0.6961451247165532,0.2857142857142857,0.43393577726549587,7,63,0.1
model_compare_full,early_fusion_mlp,4,fus,"[0.0,5.0]",0.5882936507936509,0.1875,0.43393577726549587,16,63,0.1
model_compare_full,early_fusion_mlp,5,fus,"(10.0,15.0]",0.5266666666666666,0.0,0.42740234506632074,2,75,0.1
model_compare_full,early_fusion_mlp,5,fus,"(5.0,10.0]",0.5166666666666666,0.0,0.42740234506632074,4,75,0.1
model_compare_full,early_fusion_mlp,5,fus,"[0.0,5.0]",0.5133333333333333,0.0,0.42740234506632074,10,75,0.1
model_compare_full,early_fusion_svm_cal,1,fus,"(10.0,15.0]",0.4818401937046004,0.14285714285714285,0.3011248307468661,7,59,0.1
model_compare_full,early_fusion_svm_cal,1,fus,"(5.0,10.0]",0.5404896421845574,0.1111111111111111,0.3011248307468661,9,59,0.1
model_compare_full,early_fusion_svm_cal,1,fus,"[0.0,5.0]",0.5677966101694916,0.3125,0.3011248307468661,16,59,0.1
model_compare_full,early_fusion_svm_cal,2,fus,"(10.0,15.0]",0.69,0.2,0.3630774985645861,10,60,0.1
model_compare_full,early_fusion_svm_cal,2,fus,"(5.0,10.0]",0.5266666666666666,0.0,0.3630774985645861,5,60,0.1
model_compare_full,early_fusion_svm_cal,2,fus,"[0.0,5.0]",0.4010416666666667,0.0,0.3630774985645861,16,60,0.1
model_compare_full,early_fusion_svm_cal,3,fus,"(10.0,15.0]",0.6965174129353233,0.3333333333333333,0.3279592856950601,3,67,0.1
model_compare_full,early_fusion_svm_cal,3,fus,"(5.0,10.0]",0.6652452025586354,0.2857142857142857,0.3279592856950601,7,67,0.1
model_compare_full,early_fusion_svm_cal,3,fus,"[0.0,5.0]",0.6055437100213219,0.14285714285714285,0.3279592856950601,14,67,0.1
model_compare_full,early_fusion_svm_cal,4,fus,"(10.0,15.0]",0.28571428571428575,0.0,0.32181734731114214,5,63,0.1
model_compare_full,early_fusion_svm_cal,4,fus,"(5.0,10.0]",0.7006802721088434,0.14285714285714285,0.32181734731114214,7,63,0.1
model_compare_full,early_fusion_svm_cal,4,fus,"[0.0,5.0]",0.7162698412698413,0.4375,0.32181734731114214,16,63,0.1
model_compare_full,early_fusion_svm_cal,5,fus,"(10.0,15.0]",0.2466666666666667,0.0,0.34549485926149326,2,75,0.1
model_compare_full,early_fusion_svm_cal,5,fus,"(5.0,10.0]",0.7133333333333334,0.0,0.34549485926149326,4,75,0.1
model_compare_full,early_fusion_svm_cal,5,fus,"[0.0,5.0]",0.6586666666666666,0.1,0.34549485926149326,10,75,0.1
model_compare_full,late_fusion_lr,1,txt,"(10.0,15.0]",0.42857142857142855,0.0,0.5758684116345205,7,59,0.1
model_compare_full,late_fusion_lr,1,txt,"(5.0,10.0]",0.6120527306967984,0.2222222222222222,0.5758684116345205,9,59,0.1
model_compare_full,late_fusion_lr,1,txt,"[0.0,5.0]",0.4819915254237288,0.125,0.5758684116345205,16,59,0.1
model_compare_full,late_fusion_lr,1,aud,"(10.0,15.0]",0.5447941888619855,0.14285714285714285,0.8555975731483603,7,59,0.1
model_compare_full,late_fusion_lr,1,aud,"(5.0,10.0]",0.5348399246704332,0.0,0.8555975731483603,9,59,0.1
model_compare_full,late_fusion_lr,1,aud,"[0.0,5.0]",0.5921610169491525,0.125,0.8555975731483603,16,59,0.1
model_compare_full,late_fusion_lr,1,fus,"(10.0,15.0]",0.5423728813559322,0.14285714285714285,0.7993667976429114,7,59,0.1
model_compare_full,late_fusion_lr,1,fus,"(5.0,10.0]",0.5404896421845575,0.0,0.7993667976429114,9,59,0.1
model_compare_full,late_fusion_lr,1,fus,"[0.0,5.0]",0.5879237288135593,0.125,0.7993667976429114,16,59,0.1
model_compare_full,late_fusion_lr,2,txt,"(10.0,15.0]",0.7000000000000001,0.2,0.5885753706562333,10,60,0.1
model_compare_full,late_fusion_lr,2,txt,"(5.0,10.0]",0.5666666666666668,0.2,0.5885753706562333,5,60,0.1
model_compare_full,late_fusion_lr,2,txt,"[0.0,5.0]",0.6364583333333333,0.125,0.5885753706562333,16,60,0.1
model_compare_full,late_fusion_lr,2,aud,"(10.0,15.0]",0.605,0.3,0.8524503620712722,10,60,0.1
model_compare_full,late_fusion_lr,2,aud,"(5.0,10.0]",0.6133333333333333,0.4,0.8524503620712722,5,60,0.1
model_compare_full,late_fusion_lr,2,aud,"[0.0,5.0]",0.3697916666666667,0.0625,0.8524503620712722,16,60,0.1
model_compare_full,late_fusion_lr,2,fus,"(10.0,15.0]",0.61,0.3,0.8163314747165512,10,60,0.1
model_compare_full,late_fusion_lr,2,fus,"(5.0,10.0]",0.6066666666666667,0.4,0.8163314747165512,5,60,0.1
model_compare_full,late_fusion_lr,2,fus,"[0.0,5.0]",0.37395833333333334,0.0625,0.8163314747165512,16,60,0.1
model_compare_full,late_fusion_lr,3,txt,"(10.0,15.0]",0.3432835820895523,0.0,0.5759415093544863,3,67,0.1
model_compare_full,late_fusion_lr,3,txt,"(5.0,10.0]",0.7398720682302773,0.2857142857142857,0.5759415093544863,7,67,0.1
model_compare_full,late_fusion_lr,3,txt,"[0.0,5.0]",0.732409381663113,0.2857142857142857,0.5759415093544863,14,67,0.1
model_compare_full,late_fusion_lr,3,aud,"(10.0,15.0]",0.5970149253731343,0.3333333333333333,0.7860603862940059,3,67,0.1
model_compare_full,late_fusion_lr,3,aud,"(5.0,10.0]",0.4818763326226013,0.0,0.7860603862940059,7,67,0.1
model_compare_full,late_fusion_lr,3,aud,"[0.0,5.0]",0.5852878464818764,0.14285714285714285,0.7860603862940059,14,67,0.1
model_compare_full,late_fusion_lr,3,fus,"(10.0,15.0]",0.5970149253731343,0.3333333333333333,0.7728169113176246,3,67,0.1
model_compare_full,late_fusion_lr,3,fus,"(5.0,10.0]",0.488272921108742,0.0,0.7728169113176246,7,67,0.1
model_compare_full,late_fusion_lr,3,fus,"[0.0,5.0]",0.5895522388059702,0.14285714285714285,0.7728169113176246,14,67,0.1
model_compare_full,late_fusion_lr,4,txt,"(10.0,15.0]",0.3682539682539683,0.0,0.5531499645945361,5,63,0.1
model_compare_full,late_fusion_lr,4,txt,"(5.0,10.0]",0.47619047619047616,0.14285714285714285,0.5531499645945361,7,63,0.1
model_compare_full,late_fusion_lr,4,txt,"[0.0,5.0]",0.632936507936508,0.375,0.5531499645945361,16,63,0.1
model_compare_full,late_fusion_lr,4,aud,"(10.0,15.0]",0.37142857142857144,0.0,0.7476734673946159,5,63,0.1
model_compare_full,late_fusion_lr,4,aud,"(5.0,10.0]",0.5215419501133787,0.0,0.7476734673946159,7,63,0.1
model_compare_full,late_fusion_lr,4,aud,"[0.0,5.0]",0.6567460317460317,0.25,0.7476734673946159,16,63,0.1
model_compare_full,late_fusion_lr,4,fus,"(10.0,15.0]",0.36190476190476195,0.0,0.7394406736940448,5,63,0.1
model_compare_full,late_fusion_lr,4,fus,"(5.0,10.0]",0.5238095238095238,0.0,0.7394406736940448,7,63,0.1
model_compare_full,late_fusion_lr,4,fus,"[0.0,5.0]",0.6607142857142858,0.25,0.7394406736940448,16,63,0.1
model_compare_full,late_fusion_lr,5,txt,"(10.0,15.0]",0.56,0.0,0.6053231845708986,2,75,0.1
model_compare_full,late_fusion_lr,5,txt,"(5.0,10.0]",0.6666666666666666,0.25,0.6053231845708986,4,75,0.1
model_compare_full,late_fusion_lr,5,txt,"[0.0,5.0]",0.5786666666666667,0.2,0.6053231845708986,10,75,0.1
model_compare_full,late_fusion_lr,5,aud,"(10.0,15.0]",0.35333333333333333,0.0,0.7614363891727532,2,75,0.1
model_compare_full,late_fusion_lr,5,aud,"(5.0,10.0]",0.61,0.25,0.7614363891727532,4,75,0.1
model_compare_full,late_fusion_lr,5,aud,"[0.0,5.0]",0.636,0.2,0.7614363891727532,10,75,0.1
model_compare_full,late_fusion_lr,5,fus,"(10.0,15.0]",0.3466666666666667,0.0,0.7643149009704053,2,75,0.1
model_compare_full,late_fusion_lr,5,fus,"(5.0,10.0]",0.6133333333333333,0.25,0.7643149009704053,4,75,0.1
model_compare_full,late_fusion_lr,5,fus,"[0.0,5.0]",0.6386666666666667,0.2,0.7643149009704053,10,75,0.1
model_compare_full,text_lr,1,txt,"(10.0,15.0]",0.42857142857142855,0.0,0.5758684116345205,7,59,0.1
model_compare_full,text_lr,1,txt,"(5.0,10.0]",0.6120527306967984,0.2222222222222222,0.5758684116345205,9,59,0.1
model_compare_full,text_lr,1,txt,"[0.0,5.0]",0.4819915254237288,0.125,0.5758684116345205,16,59,0.1
model_compare_full,text_lr,2,txt,"(10.0,15.0]",0.7000000000000001,0.2,0.5885753706562333,10,60,0.1
model_compare_full,text_lr,2,txt,"(5.0,10.0]",0.5666666666666668,0.2,0.5885753706562333,5,60,0.1
model_compare_full,text_lr,2,txt,"[0.0,5.0]",0.6364583333333333,0.125,0.5885753706562333,16,60,0.1
model_compare_full,text_lr,3,txt,"(10.0,15.0]",0.3432835820895523,0.0,0.5759415093544863,3,67,0.1
model_compare_full,text_lr,3,txt,"(5.0,10.0]",0.7398720682302773,0.2857142857142857,0.5759415093544863,7,67,0.1
model_compare_full,text_lr,3,txt,"[0.0,5.0]",0.732409381663113,0.2857142857142857,0.5759415093544863,14,67,0.1
model_compare_full,text_lr,4,txt,"(10.0,15.0]",0.3682539682539683,0.0,0.5531499645945361,5,63,0.1
model_compare_full,text_lr,4,txt,"(5.0,10.0]",0.47619047619047616,0.14285714285714285,0.5531499645945361,7,63,0.1
model_compare_full,text_lr,4,txt,"[0.0,5.0]",0.632936507936508,0.375,0.5531499645945361,16,63,0.1
model_compare_full,text_lr,5,txt,"(10.0,15.0]",0.56,0.0,0.6053231845708986,2,75,0.1
model_compare_full,text_lr,5,txt,"(5.0,10.0]",0.6666666666666666,0.25,0.6053231845708986,4,75,0.1
model_compare_full,text_lr,5,txt,"[0.0,5.0]",0.5786666666666667,0.2,0.6053231845708986,10,75,0.1
